ins_name,duration,log_time
API_BE_1,734,2022-10-28 20:30:00
API_BE_2,1632,2022-10-28 20:30:00
API_BE_3,648,2022-10-28 20:30:00
INFRA_BE_1,75,2022-10-28 20:30:00
INFRA_BE_2,584,2022-10-28 20:30:00
INFRA_BE_3,733,2022-10-28 20:30:00
API_BE_1,335,2022-10-28 21:00:00
API_BE_2,778,2022-10-28 21:00:00
API_BE_3,262,2022-10-28 21:00:00
INFRA_BE_1,449,2022-10-28 21:00:00
INFRA_BE_2,717,2022-10-28 21:00:00
INFRA_BE_3,611,2022-10-28 21:00:00
API_BE_1,917,2022-10-28 21:30:00
API_BE_2,189,2022-10-28 21:30:00
API_BE_3,310,2022-10-28 21:30:00
INFRA_BE_1,247,2022-10-28 21:30:00
INFRA_BE_2,1338,2022-10-28 21:30:00
INFRA_BE_3,154,2022-10-28 21:30:00
API_BE_1,129,2022-10-28 22:00:00
API_BE_2,599,2022-10-28 22:00:00
API_BE_3,807,2022-10-28 22:00:00
INFRA_BE_1,273,2022-10-28 22:00:00
INFRA_BE_2,814,2022-10-28 22:00:00
INFRA_BE_3,485,2022-10-28 22:00:00
API_BE_1,228,2022-10-28 22:30:00
API_BE_2,887,2022-10-28 22:30:00
API_BE_3,632,2022-10-28 22:30:00
INFRA_BE_1,247,2022-10-28 22:30:00
INFRA_BE_2,968,2022-10-28 22:30:00
INFRA_BE_3,543,2022-10-28 22:30:00
API_BE_1,681,2022-10-28 23:00:00
API_BE_2,960,2022-10-28 23:00:00
API_BE_3,403,2022-10-28 23:00:00
INFRA_BE_1,126,2022-10-28 23:00:00
INFRA_BE_2,143,2022-10-28 23:00:00
INFRA_BE_3,683,2022-10-28 23:00:00
API_BE_1,683,2022-10-28 23:30:00
API_BE_2,653,2022-10-28 23:30:00
API_BE_3,394,2022-10-28 23:30:00
INFRA_BE_1,346,2022-10-28 23:30:00
INFRA_BE_2,602,2022-10-28 23:30:00
INFRA_BE_3,365,2022-10-28 23:30:00
API_BE_1,749,2022-10-29 00:00:00
API_BE_2,197,2022-10-29 00:00:00
API_BE_3,357,2022-10-29 00:00:00
INFRA_BE_1,548,2022-10-29 00:00:00
INFRA_BE_2,456,2022-10-29 00:00:00
INFRA_BE_3,715,2022-10-29 00:00:00
API_BE_1,1618,2022-10-29 00:30:00
API_BE_2,1498,2022-10-29 00:30:00
API_BE_3,566,2022-10-29 00:30:00
INFRA_BE_1,849,2022-10-29 00:30:00
INFRA_BE_2,375,2022-10-29 00:30:00
INFRA_BE_3,358,2022-10-29 00:30:00
API_BE_1,245,2022-10-29 01:00:00
API_BE_2,975,2022-10-29 01:00:00
API_BE_3,241,2022-10-29 01:00:00
INFRA_BE_1,564,2022-10-29 01:00:00
INFRA_BE_2,808,2022-10-29 01:00:00
INFRA_BE_3,843,2022-10-29 01:00:00
API_BE_1,607,2022-10-29 01:30:00
API_BE_2,944,2022-10-29 01:30:00
API_BE_3,690,2022-10-29 01:30:00
INFRA_BE_1,734,2022-10-29 01:30:00
INFRA_BE_2,1334,2022-10-29 01:30:00
INFRA_BE_3,395,2022-10-29 01:30:00
API_BE_1,512,2022-10-29 02:00:00
API_BE_2,800,2022-10-29 02:00:00
API_BE_3,480,2022-10-29 02:00:00
INFRA_BE_1,390,2022-10-29 02:00:00
INFRA_BE_2,209,2022-10-29 02:00:00
INFRA_BE_3,896,2022-10-29 02:00:00
API_BE_1,683,2022-10-29 02:30:00
API_BE_2,583,2022-10-29 02:30:00
API_BE_3,1597,2022-10-29 02:30:00
INFRA_BE_1,836,2022-10-29 02:30:00
INFRA_BE_2,306,2022-10-29 02:30:00
INFRA_BE_3,102,2022-10-29 02:30:00
API_BE_1,546,2022-10-29 03:00:00
API_BE_2,363,2022-10-29 03:00:00
API_BE_3,571,2022-10-29 03:00:00
INFRA_BE_1,223,2022-10-29 03:00:00
INFRA_BE_2,386,2022-10-29 03:00:00
INFRA_BE_3,141,2022-10-29 03:00:00
API_BE_1,1840,2022-10-29 03:30:00
API_BE_2,984,2022-10-29 03:30:00
API_BE_3,480,2022-10-29 03:30:00
INFRA_BE_1,939,2022-10-29 03:30:00
INFRA_BE_2,770,2022-10-29 03:30:00
INFRA_BE_3,413,2022-10-29 03:30:00
API_BE_1,547,2022-10-29 04:00:00
API_BE_2,393,2022-10-29 04:00:00
API_BE_3,945,2022-10-29 04:00:00
INFRA_BE_1,165,2022-10-29 04:00:00
INFRA_BE_2,860,2022-10-29 04:00:00
INFRA_BE_3,1917,2022-10-29 04:00:00
API_BE_1,410,2022-10-29 04:30:00
API_BE_2,527,2022-10-29 04:30:00
API_BE_3,628,2022-10-29 04:30:00
INFRA_BE_1,123,2022-10-29 04:30:00
INFRA_BE_2,353,2022-10-29 04:30:00
INFRA_BE_3,408,2022-10-29 04:30:00
API_BE_1,581,2022-10-29 05:00:00
API_BE_2,1364,2022-10-29 05:00:00
API_BE_3,1206,2022-10-29 05:00:00
INFRA_BE_1,1502,2022-10-29 05:00:00
INFRA_BE_2,701,2022-10-29 05:00:00
INFRA_BE_3,777,2022-10-29 05:00:00
API_BE_1,633,2022-10-29 05:30:00
API_BE_2,839,2022-10-29 05:30:00
API_BE_3,656,2022-10-29 05:30:00
INFRA_BE_1,681,2022-10-29 05:30:00
INFRA_BE_2,413,2022-10-29 05:30:00
INFRA_BE_3,330,2022-10-29 05:30:00
API_BE_1,215,2022-10-29 06:00:00
API_BE_2,463,2022-10-29 06:00:00
API_BE_3,593,2022-10-29 06:00:00
INFRA_BE_1,1233,2022-10-29 06:00:00
INFRA_BE_2,701,2022-10-29 06:00:00
INFRA_BE_3,1184,2022-10-29 06:00:00
API_BE_1,776,2022-10-29 06:30:00
API_BE_2,151,2022-10-29 06:30:00
API_BE_3,651,2022-10-29 06:30:00
INFRA_BE_1,712,2022-10-29 06:30:00
INFRA_BE_2,987,2022-10-29 06:30:00
INFRA_BE_3,122,2022-10-29 06:30:00
API_BE_1,473,2022-10-29 07:00:00
API_BE_2,908,2022-10-29 07:00:00
API_BE_3,593,2022-10-29 07:00:00
INFRA_BE_1,1876,2022-10-29 07:00:00
INFRA_BE_2,134,2022-10-29 07:00:00
INFRA_BE_3,698,2022-10-29 07:00:00
API_BE_1,559,2022-10-29 07:30:00
API_BE_2,880,2022-10-29 07:30:00
API_BE_3,235,2022-10-29 07:30:00
INFRA_BE_1,548,2022-10-29 07:30:00
INFRA_BE_2,780,2022-10-29 07:30:00
INFRA_BE_3,196,2022-10-29 07:30:00
API_BE_1,780,2022-10-29 08:00:00
API_BE_2,773,2022-10-29 08:00:00
API_BE_3,279,2022-10-29 08:00:00
INFRA_BE_1,540,2022-10-29 08:00:00
INFRA_BE_2,850,2022-10-29 08:00:00
INFRA_BE_3,464,2022-10-29 08:00:00
API_BE_1,362,2022-10-29 08:30:00
API_BE_2,404,2022-10-29 08:30:00
API_BE_3,112,2022-10-29 08:30:00
INFRA_BE_1,1753,2022-10-29 08:30:00
INFRA_BE_2,403,2022-10-29 08:30:00
INFRA_BE_3,1732,2022-10-29 08:30:00
API_BE_1,701,2022-10-29 09:00:00
API_BE_2,317,2022-10-29 09:00:00
API_BE_3,733,2022-10-29 09:00:00
INFRA_BE_1,1310,2022-10-29 09:00:00
INFRA_BE_2,535,2022-10-29 09:00:00
INFRA_BE_3,451,2022-10-29 09:00:00
API_BE_1,363,2022-10-29 09:30:00
API_BE_2,331,2022-10-29 09:30:00
API_BE_3,471,2022-10-29 09:30:00
INFRA_BE_1,467,2022-10-29 09:30:00
INFRA_BE_2,297,2022-10-29 09:30:00
INFRA_BE_3,488,2022-10-29 09:30:00
API_BE_1,426,2022-10-29 10:00:00
API_BE_2,917,2022-10-29 10:00:00
API_BE_3,441,2022-10-29 10:00:00
INFRA_BE_1,720,2022-10-29 10:00:00
INFRA_BE_2,832,2022-10-29 10:00:00
INFRA_BE_3,283,2022-10-29 10:00:00
API_BE_1,164,2022-10-29 10:30:00
API_BE_2,937,2022-10-29 10:30:00
API_BE_3,633,2022-10-29 10:30:00
INFRA_BE_1,653,2022-10-29 10:30:00
INFRA_BE_2,260,2022-10-29 10:30:00
INFRA_BE_3,1642,2022-10-29 10:30:00
API_BE_1,914,2022-10-29 11:00:00
API_BE_2,292,2022-10-29 11:00:00
API_BE_3,309,2022-10-29 11:00:00
INFRA_BE_1,211,2022-10-29 11:00:00
INFRA_BE_2,450,2022-10-29 11:00:00
INFRA_BE_3,829,2022-10-29 11:00:00
API_BE_1,1242,2022-10-29 11:30:00
API_BE_2,1670,2022-10-29 11:30:00
API_BE_3,383,2022-10-29 11:30:00
INFRA_BE_1,323,2022-10-29 11:30:00
INFRA_BE_2,273,2022-10-29 11:30:00
INFRA_BE_3,146,2022-10-29 11:30:00
API_BE_1,834,2022-10-29 12:00:00
API_BE_2,773,2022-10-29 12:00:00
API_BE_3,107,2022-10-29 12:00:00
INFRA_BE_1,821,2022-10-29 12:00:00
INFRA_BE_2,705,2022-10-29 12:00:00
INFRA_BE_3,462,2022-10-29 12:00:00
API_BE_1,756,2022-10-29 12:30:00
API_BE_2,866,2022-10-29 12:30:00
API_BE_3,881,2022-10-29 12:30:00
INFRA_BE_1,584,2022-10-29 12:30:00
INFRA_BE_2,165,2022-10-29 12:30:00
INFRA_BE_3,315,2022-10-29 12:30:00
API_BE_1,661,2022-10-29 13:00:00
API_BE_2,479,2022-10-29 13:00:00
API_BE_3,597,2022-10-29 13:00:00
INFRA_BE_1,481,2022-10-29 13:00:00
INFRA_BE_2,583,2022-10-29 13:00:00
INFRA_BE_3,366,2022-10-29 13:00:00
API_BE_1,577,2022-10-29 13:30:00
API_BE_2,939,2022-10-29 13:30:00
API_BE_3,552,2022-10-29 13:30:00
INFRA_BE_1,425,2022-10-29 13:30:00
INFRA_BE_2,266,2022-10-29 13:30:00
INFRA_BE_3,396,2022-10-29 13:30:00
API_BE_1,242,2022-10-29 14:00:00
API_BE_2,620,2022-10-29 14:00:00
API_BE_3,905,2022-10-29 14:00:00
INFRA_BE_1,639,2022-10-29 14:00:00
INFRA_BE_2,490,2022-10-29 14:00:00
INFRA_BE_3,447,2022-10-29 14:00:00
API_BE_1,691,2022-10-29 14:30:00
API_BE_2,316,2022-10-29 14:30:00
API_BE_3,774,2022-10-29 14:30:00
INFRA_BE_1,513,2022-10-29 14:30:00
INFRA_BE_2,459,2022-10-29 14:30:00
INFRA_BE_3,570,2022-10-29 14:30:00
API_BE_1,513,2022-10-29 15:00:00
API_BE_2,772,2022-10-29 15:00:00
API_BE_3,393,2022-10-29 15:00:00
INFRA_BE_1,192,2022-10-29 15:00:00
INFRA_BE_2,1443,2022-10-29 15:00:00
INFRA_BE_3,216,2022-10-29 15:00:00
API_BE_1,484,2022-10-29 15:30:00
API_BE_2,669,2022-10-29 15:30:00
API_BE_3,990,2022-10-29 15:30:00
INFRA_BE_1,739,2022-10-29 15:30:00
INFRA_BE_2,767,2022-10-29 15:30:00
INFRA_BE_3,292,2022-10-29 15:30:00
API_BE_1,468,2022-10-29 16:00:00
API_BE_2,965,2022-10-29 16:00:00
API_BE_3,214,2022-10-29 16:00:00
INFRA_BE_1,1424,2022-10-29 16:00:00
INFRA_BE_2,917,2022-10-29 16:00:00
INFRA_BE_3,134,2022-10-29 16:00:00
API_BE_1,711,2022-10-29 16:30:00
API_BE_2,280,2022-10-29 16:30:00
API_BE_3,306,2022-10-29 16:30:00
INFRA_BE_1,347,2022-10-29 16:30:00
INFRA_BE_2,1313,2022-10-29 16:30:00
INFRA_BE_3,558,2022-10-29 16:30:00
API_BE_1,1506,2022-10-29 17:00:00
API_BE_2,374,2022-10-29 17:00:00
API_BE_3,121,2022-10-29 17:00:00
INFRA_BE_1,671,2022-10-29 17:00:00
INFRA_BE_2,373,2022-10-29 17:00:00
INFRA_BE_3,741,2022-10-29 17:00:00
API_BE_1,538,2022-10-29 17:30:00
API_BE_2,678,2022-10-29 17:30:00
API_BE_3,541,2022-10-29 17:30:00
INFRA_BE_1,611,2022-10-29 17:30:00
INFRA_BE_2,711,2022-10-29 17:30:00
INFRA_BE_3,798,2022-10-29 17:30:00
API_BE_1,434,2022-10-29 18:00:00
API_BE_2,744,2022-10-29 18:00:00
API_BE_3,847,2022-10-29 18:00:00
INFRA_BE_1,608,2022-10-29 18:00:00
INFRA_BE_2,563,2022-10-29 18:00:00
INFRA_BE_3,409,2022-10-29 18:00:00
API_BE_1,147,2022-10-29 18:30:00
API_BE_2,170,2022-10-29 18:30:00
API_BE_3,202,2022-10-29 18:30:00
INFRA_BE_1,317,2022-10-29 18:30:00
INFRA_BE_2,1387,2022-10-29 18:30:00
INFRA_BE_3,276,2022-10-29 18:30:00
API_BE_1,448,2022-10-29 19:00:00
API_BE_2,634,2022-10-29 19:00:00
API_BE_3,494,2022-10-29 19:00:00
INFRA_BE_1,340,2022-10-29 19:00:00
INFRA_BE_2,324,2022-10-29 19:00:00
INFRA_BE_3,881,2022-10-29 19:00:00
API_BE_1,653,2022-10-29 19:30:00
API_BE_2,904,2022-10-29 19:30:00
API_BE_3,422,2022-10-29 19:30:00
INFRA_BE_1,273,2022-10-29 19:30:00
INFRA_BE_2,366,2022-10-29 19:30:00
INFRA_BE_3,823,2022-10-29 19:30:00
API_BE_1,761,2022-10-29 20:00:00
API_BE_2,846,2022-10-29 20:00:00
API_BE_3,104,2022-10-29 20:00:00
INFRA_BE_1,819,2022-10-29 20:00:00
INFRA_BE_2,852,2022-10-29 20:00:00
INFRA_BE_3,197,2022-10-29 20:00:00
API_BE_1,984,2022-10-29 20:30:00
API_BE_2,351,2022-10-29 20:30:00
API_BE_3,961,2022-10-29 20:30:00
INFRA_BE_1,632,2022-10-29 20:30:00
INFRA_BE_2,431,2022-10-29 20:30:00
INFRA_BE_3,943,2022-10-29 20:30:00
API_BE_1,167,2022-10-29 21:00:00
API_BE_2,541,2022-10-29 21:00:00
API_BE_3,1311,2022-10-29 21:00:00
INFRA_BE_1,110,2022-10-29 21:00:00
INFRA_BE_2,298,2022-10-29 21:00:00
INFRA_BE_3,389,2022-10-29 21:00:00
API_BE_1,1007,2022-10-29 21:30:00
API_BE_2,791,2022-10-29 21:30:00
API_BE_3,355,2022-10-29 21:30:00
INFRA_BE_1,263,2022-10-29 21:30:00
INFRA_BE_2,950,2022-10-29 21:30:00
INFRA_BE_3,859,2022-10-29 21:30:00
API_BE_1,1193,2022-10-29 22:00:00
API_BE_2,827,2022-10-29 22:00:00
API_BE_3,864,2022-10-29 22:00:00
INFRA_BE_1,198,2022-10-29 22:00:00
INFRA_BE_2,593,2022-10-29 22:00:00
INFRA_BE_3,602,2022-10-29 22:00:00
API_BE_1,509,2022-10-29 22:30:00
API_BE_2,950,2022-10-29 22:30:00
API_BE_3,119,2022-10-29 22:30:00
INFRA_BE_1,410,2022-10-29 22:30:00
INFRA_BE_2,548,2022-10-29 22:30:00
INFRA_BE_3,557,2022-10-29 22:30:00
API_BE_1,1960,2022-10-29 23:00:00
API_BE_2,125,2022-10-29 23:00:00
API_BE_3,642,2022-10-29 23:00:00
INFRA_BE_1,276,2022-10-29 23:00:00
INFRA_BE_2,262,2022-10-29 23:00:00
INFRA_BE_3,830,2022-10-29 23:00:00
API_BE_1,105,2022-10-29 23:30:00
API_BE_2,1152,2022-10-29 23:30:00
API_BE_3,777,2022-10-29 23:30:00
INFRA_BE_1,298,2022-10-29 23:30:00
INFRA_BE_2,418,2022-10-29 23:30:00
INFRA_BE_3,371,2022-10-29 23:30:00
API_BE_1,429,2022-10-30 00:00:00
API_BE_2,427,2022-10-30 00:00:00
API_BE_3,240,2022-10-30 00:00:00
INFRA_BE_1,110,2022-10-30 00:00:00
INFRA_BE_2,545,2022-10-30 00:00:00
INFRA_BE_3,215,2022-10-30 00:00:00
API_BE_1,770,2022-10-30 00:30:00
API_BE_2,733,2022-10-30 00:30:00
API_BE_3,100,2022-10-30 00:30:00
INFRA_BE_1,392,2022-10-30 00:30:00
INFRA_BE_2,324,2022-10-30 00:30:00
INFRA_BE_3,464,2022-10-30 00:30:00
API_BE_1,718,2022-10-30 01:00:00
API_BE_2,810,2022-10-30 01:00:00
API_BE_3,666,2022-10-30 01:00:00
INFRA_BE_1,550,2022-10-30 01:00:00
INFRA_BE_2,177,2022-10-30 01:00:00
INFRA_BE_3,996,2022-10-30 01:00:00
API_BE_1,536,2022-10-30 01:30:00
API_BE_2,555,2022-10-30 01:30:00
API_BE_3,905,2022-10-30 01:30:00
INFRA_BE_1,610,2022-10-30 01:30:00
INFRA_BE_2,318,2022-10-30 01:30:00
INFRA_BE_3,902,2022-10-30 01:30:00
API_BE_1,688,2022-10-30 02:00:00
API_BE_2,580,2022-10-30 02:00:00
API_BE_3,737,2022-10-30 02:00:00
INFRA_BE_1,318,2022-10-30 02:00:00
INFRA_BE_2,102,2022-10-30 02:00:00
INFRA_BE_3,869,2022-10-30 02:00:00
API_BE_1,462,2022-10-30 02:30:00
API_BE_2,310,2022-10-30 02:30:00
API_BE_3,1464,2022-10-30 02:30:00
INFRA_BE_1,456,2022-10-30 02:30:00
INFRA_BE_2,1407,2022-10-30 02:30:00
INFRA_BE_3,292,2022-10-30 02:30:00
API_BE_1,885,2022-10-30 03:00:00
API_BE_2,877,2022-10-30 03:00:00
API_BE_3,875,2022-10-30 03:00:00
INFRA_BE_1,949,2022-10-30 03:00:00
INFRA_BE_2,472,2022-10-30 03:00:00
INFRA_BE_3,814,2022-10-30 03:00:00
API_BE_1,961,2022-10-30 03:30:00
API_BE_2,586,2022-10-30 03:30:00
API_BE_3,549,2022-10-30 03:30:00
INFRA_BE_1,212,2022-10-30 03:30:00
INFRA_BE_2,264,2022-10-30 03:30:00
INFRA_BE_3,643,2022-10-30 03:30:00
API_BE_1,967,2022-10-30 04:00:00
API_BE_2,422,2022-10-30 04:00:00
API_BE_3,759,2022-10-30 04:00:00
INFRA_BE_1,595,2022-10-30 04:00:00
INFRA_BE_2,408,2022-10-30 04:00:00
INFRA_BE_3,819,2022-10-30 04:00:00
API_BE_1,101,2022-10-30 04:30:00
API_BE_2,134,2022-10-30 04:30:00
API_BE_3,704,2022-10-30 04:30:00
INFRA_BE_1,753,2022-10-30 04:30:00
INFRA_BE_2,506,2022-10-30 04:30:00
INFRA_BE_3,556,2022-10-30 04:30:00
API_BE_1,706,2022-10-30 05:00:00
API_BE_2,132,2022-10-30 05:00:00
API_BE_3,572,2022-10-30 05:00:00
INFRA_BE_1,264,2022-10-30 05:00:00
INFRA_BE_2,470,2022-10-30 05:00:00
INFRA_BE_3,836,2022-10-30 05:00:00
API_BE_1,1593,2022-10-30 05:30:00
API_BE_2,238,2022-10-30 05:30:00
API_BE_3,573,2022-10-30 05:30:00
INFRA_BE_1,202,2022-10-30 05:30:00
INFRA_BE_2,348,2022-10-30 05:30:00
INFRA_BE_3,412,2022-10-30 05:30:00
API_BE_1,625,2022-10-30 06:00:00
API_BE_2,269,2022-10-30 06:00:00
API_BE_3,115,2022-10-30 06:00:00
INFRA_BE_1,753,2022-10-30 06:00:00
INFRA_BE_2,329,2022-10-30 06:00:00
INFRA_BE_3,246,2022-10-30 06:00:00
API_BE_1,347,2022-10-30 06:30:00
API_BE_2,275,2022-10-30 06:30:00
API_BE_3,271,2022-10-30 06:30:00
INFRA_BE_1,471,2022-10-30 06:30:00
INFRA_BE_2,309,2022-10-30 06:30:00
INFRA_BE_3,744,2022-10-30 06:30:00
API_BE_1,726,2022-10-30 07:00:00
API_BE_2,324,2022-10-30 07:00:00
API_BE_3,605,2022-10-30 07:00:00
INFRA_BE_1,1181,2022-10-30 07:00:00
INFRA_BE_2,368,2022-10-30 07:00:00
INFRA_BE_3,643,2022-10-30 07:00:00
API_BE_1,633,2022-10-30 07:30:00
API_BE_2,902,2022-10-30 07:30:00
API_BE_3,1316,2022-10-30 07:30:00
INFRA_BE_1,328,2022-10-30 07:30:00
INFRA_BE_2,562,2022-10-30 07:30:00
INFRA_BE_3,182,2022-10-30 07:30:00
API_BE_1,490,2022-10-30 08:00:00
API_BE_2,683,2022-10-30 08:00:00
API_BE_3,757,2022-10-30 08:00:00
INFRA_BE_1,895,2022-10-30 08:00:00
INFRA_BE_2,397,2022-10-30 08:00:00
INFRA_BE_3,1508,2022-10-30 08:00:00
API_BE_1,790,2022-10-30 08:30:00
API_BE_2,818,2022-10-30 08:30:00
API_BE_3,952,2022-10-30 08:30:00
INFRA_BE_1,1395,2022-10-30 08:30:00
INFRA_BE_2,939,2022-10-30 08:30:00
INFRA_BE_3,1309,2022-10-30 08:30:00
API_BE_1,1644,2022-10-30 09:00:00
API_BE_2,435,2022-10-30 09:00:00
API_BE_3,141,2022-10-30 09:00:00
INFRA_BE_1,108,2022-10-30 09:00:00
INFRA_BE_2,1449,2022-10-30 09:00:00
INFRA_BE_3,454,2022-10-30 09:00:00
API_BE_1,316,2022-10-30 09:30:00
API_BE_2,981,2022-10-30 09:30:00
API_BE_3,781,2022-10-30 09:30:00
INFRA_BE_1,166,2022-10-30 09:30:00
INFRA_BE_2,650,2022-10-30 09:30:00
INFRA_BE_3,114,2022-10-30 09:30:00
API_BE_1,647,2022-10-30 10:00:00
API_BE_2,466,2022-10-30 10:00:00
API_BE_3,832,2022-10-30 10:00:00
INFRA_BE_1,263,2022-10-30 10:00:00
INFRA_BE_2,248,2022-10-30 10:00:00
INFRA_BE_3,927,2022-10-30 10:00:00
API_BE_1,473,2022-10-30 10:30:00
API_BE_2,860,2022-10-30 10:30:00
API_BE_3,452,2022-10-30 10:30:00
INFRA_BE_1,561,2022-10-30 10:30:00
INFRA_BE_2,1843,2022-10-30 10:30:00
INFRA_BE_3,786,2022-10-30 10:30:00
API_BE_1,130,2022-10-30 11:00:00
API_BE_2,209,2022-10-30 11:00:00
API_BE_3,243,2022-10-30 11:00:00
INFRA_BE_1,536,2022-10-30 11:00:00
INFRA_BE_2,996,2022-10-30 11:00:00
INFRA_BE_3,819,2022-10-30 11:00:00
API_BE_1,299,2022-10-30 11:30:00
API_BE_2,332,2022-10-30 11:30:00
API_BE_3,503,2022-10-30 11:30:00
INFRA_BE_1,867,2022-10-30 11:30:00
INFRA_BE_2,1532,2022-10-30 11:30:00
INFRA_BE_3,882,2022-10-30 11:30:00
API_BE_1,958,2022-10-30 12:00:00
API_BE_2,198,2022-10-30 12:00:00
API_BE_3,175,2022-10-30 12:00:00
INFRA_BE_1,607,2022-10-30 12:00:00
INFRA_BE_2,101,2022-10-30 12:00:00
INFRA_BE_3,627,2022-10-30 12:00:00
API_BE_1,750,2022-10-30 12:30:00
API_BE_2,496,2022-10-30 12:30:00
API_BE_3,383,2022-10-30 12:30:00
INFRA_BE_1,273,2022-10-30 12:30:00
INFRA_BE_2,196,2022-10-30 12:30:00
INFRA_BE_3,784,2022-10-30 12:30:00
API_BE_1,483,2022-10-30 13:00:00
API_BE_2,1596,2022-10-30 13:00:00
API_BE_3,660,2022-10-30 13:00:00
INFRA_BE_1,839,2022-10-30 13:00:00
INFRA_BE_2,133,2022-10-30 13:00:00
INFRA_BE_3,466,2022-10-30 13:00:00
API_BE_1,355,2022-10-30 13:30:00
API_BE_2,508,2022-10-30 13:30:00
API_BE_3,403,2022-10-30 13:30:00
INFRA_BE_1,99,2022-10-30 13:30:00
INFRA_BE_2,324,2022-10-30 13:30:00
INFRA_BE_3,208,2022-10-30 13:30:00
API_BE_1,306,2022-10-30 14:00:00
API_BE_2,768,2022-10-30 14:00:00
API_BE_3,183,2022-10-30 14:00:00
INFRA_BE_1,751,2022-10-30 14:00:00
INFRA_BE_2,280,2022-10-30 14:00:00
INFRA_BE_3,445,2022-10-30 14:00:00
API_BE_1,1274,2022-10-30 14:30:00
API_BE_2,259,2022-10-30 14:30:00
API_BE_3,732,2022-10-30 14:30:00
INFRA_BE_1,1902,2022-10-30 14:30:00
INFRA_BE_2,1465,2022-10-30 14:30:00
INFRA_BE_3,614,2022-10-30 14:30:00
API_BE_1,639,2022-10-30 15:00:00
API_BE_2,897,2022-10-30 15:00:00
API_BE_3,529,2022-10-30 15:00:00
INFRA_BE_1,344,2022-10-30 15:00:00
INFRA_BE_2,924,2022-10-30 15:00:00
INFRA_BE_3,487,2022-10-30 15:00:00
API_BE_1,552,2022-10-30 15:30:00
API_BE_2,365,2022-10-30 15:30:00
API_BE_3,92,2022-10-30 15:30:00
INFRA_BE_1,480,2022-10-30 15:30:00
INFRA_BE_2,472,2022-10-30 15:30:00
INFRA_BE_3,204,2022-10-30 15:30:00
API_BE_1,635,2022-10-30 16:00:00
API_BE_2,1760,2022-10-30 16:00:00
API_BE_3,484,2022-10-30 16:00:00
INFRA_BE_1,284,2022-10-30 16:00:00
INFRA_BE_2,242,2022-10-30 16:00:00
INFRA_BE_3,661,2022-10-30 16:00:00
API_BE_1,500,2022-10-30 16:30:00
API_BE_2,877,2022-10-30 16:30:00
API_BE_3,293,2022-10-30 16:30:00
INFRA_BE_1,343,2022-10-30 16:30:00
INFRA_BE_2,248,2022-10-30 16:30:00
INFRA_BE_3,977,2022-10-30 16:30:00
API_BE_1,1567,2022-10-30 17:00:00
API_BE_2,798,2022-10-30 17:00:00
API_BE_3,738,2022-10-30 17:00:00
INFRA_BE_1,340,2022-10-30 17:00:00
INFRA_BE_2,1627,2022-10-30 17:00:00
INFRA_BE_3,221,2022-10-30 17:00:00
API_BE_1,214,2022-10-30 17:30:00
API_BE_2,961,2022-10-30 17:30:00
API_BE_3,206,2022-10-30 17:30:00
INFRA_BE_1,602,2022-10-30 17:30:00
INFRA_BE_2,265,2022-10-30 17:30:00
INFRA_BE_3,793,2022-10-30 17:30:00
API_BE_1,368,2022-10-30 18:00:00
API_BE_2,1778,2022-10-30 18:00:00
API_BE_3,928,2022-10-30 18:00:00
INFRA_BE_1,176,2022-10-30 18:00:00
INFRA_BE_2,316,2022-10-30 18:00:00
INFRA_BE_3,887,2022-10-30 18:00:00
API_BE_1,436,2022-10-30 18:30:00
API_BE_2,513,2022-10-30 18:30:00
API_BE_3,643,2022-10-30 18:30:00
INFRA_BE_1,402,2022-10-30 18:30:00
INFRA_BE_2,664,2022-10-30 18:30:00
INFRA_BE_3,540,2022-10-30 18:30:00
API_BE_1,695,2022-10-30 19:00:00
API_BE_2,871,2022-10-30 19:00:00
API_BE_3,105,2022-10-30 19:00:00
INFRA_BE_1,293,2022-10-30 19:00:00
INFRA_BE_2,309,2022-10-30 19:00:00
INFRA_BE_3,596,2022-10-30 19:00:00
API_BE_1,416,2022-10-30 19:30:00
API_BE_2,172,2022-10-30 19:30:00
API_BE_3,437,2022-10-30 19:30:00
INFRA_BE_1,613,2022-10-30 19:30:00
INFRA_BE_2,361,2022-10-30 19:30:00
INFRA_BE_3,431,2022-10-30 19:30:00
API_BE_1,521,2022-10-30 20:00:00
API_BE_2,166,2022-10-30 20:00:00
API_BE_3,569,2022-10-30 20:00:00
INFRA_BE_1,270,2022-10-30 20:00:00
INFRA_BE_2,404,2022-10-30 20:00:00
INFRA_BE_3,425,2022-10-30 20:00:00
API_BE_1,409,2022-10-30 20:30:00
API_BE_2,873,2022-10-30 20:30:00
API_BE_3,532,2022-10-30 20:30:00
INFRA_BE_1,224,2022-10-30 20:30:00
INFRA_BE_2,425,2022-10-30 20:30:00
INFRA_BE_3,570,2022-10-30 20:30:00
API_BE_1,762,2022-10-30 21:00:00
API_BE_2,923,2022-10-30 21:00:00
API_BE_3,392,2022-10-30 21:00:00
INFRA_BE_1,843,2022-10-30 21:00:00
INFRA_BE_2,907,2022-10-30 21:00:00
INFRA_BE_3,577,2022-10-30 21:00:00
API_BE_1,163,2022-10-30 21:30:00
API_BE_2,782,2022-10-30 21:30:00
API_BE_3,556,2022-10-30 21:30:00
INFRA_BE_1,447,2022-10-30 21:30:00
INFRA_BE_2,1401,2022-10-30 21:30:00
